FeedbackId,FeedbackNumber,Ticket,Park,Ride,SubmittedAt,Channel,Rating,Sentiment,Topic,Summary,RequiresFollowUp
1085,FDB0001085,1138,3,48,2026-05-09T19:30:00Z,MOBILE_SURVEY,3,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
1086,FDB0001086,573,1,33,2026-05-18T19:30:00Z,MOBILE_SURVEY,3,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
1087,FDB0001087,2103,6,,2026-07-16T18:00:00Z,KIOSK,2,NEGATIVE,CLEANLINESS,trash overflow was noticeable in one of the busiest zones,True
1088,FDB0001088,1389,4,4,2026-05-08T15:45:00Z,EMAIL,3,NEGATIVE,ACCESSIBILITY,support was available but not communicated clearly enough,True
1089,FDB0001089,1827,6,,2026-07-11T05:30:00Z,MOBILE_SURVEY,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
1090,FDB0001090,821,3,35,2026-08-18T09:15:00Z,MOBILE_SURVEY,4,NEUTRAL,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
1091,FDB0001091,1582,3,,2026-06-12T10:45:00Z,KIOSK,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
1092,FDB0001092,1358,3,41,2026-05-14T01:00:00Z,KIOSK,3,NEUTRAL,WAIT_TIME,posted wait times stayed close to the actual experience,False
1093,FDB0001093,1875,1,,2026-08-06T15:15:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
1094,FDB0001094,4132,1,,2026-07-03T22:30:00Z,SMS,2,NEGATIVE,FOOD_SERVICE,menu communication around allergens could be clearer,True
1095,FDB0001095,1094,2,12,2026-05-13T02:15:00Z,EMAIL,5,NEUTRAL,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
1096,FDB0001096,1579,6,,2026-06-21T14:45:00Z,KIOSK,5,NEUTRAL,VALUE,the mix of rides and entertainment justified the price,False
1097,FDB0001097,32,3,100,2026-05-30T01:30:00Z,MOBILE_SURVEY,4,NEUTRAL,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
1098,FDB0001098,783,6,,2026-08-20T03:30:00Z,MOBILE_SURVEY,3,NEUTRAL,CLEANLINESS,cleanup crews were visible without getting in the way,False
1099,FDB0001099,2381,2,,2026-07-20T13:30:00Z,SMS,5,NEUTRAL,FOOD_SERVICE,the dining team handled dietary questions well,False
1100,FDB0001100,1490,3,,2026-08-14T09:00:00Z,KIOSK,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
